GCN,Label Propagation,MGN,MGN (Felzenswalb Strategy),MGN (Kmeans Strategy)
1,0.9970000000000001,1.0,1.0,1.0,1.0
2,0.858,0.9600000000000002,0.945,0.9399999999999998,0.938
3,0.512,0.93,0.8720000000000001,0.858,0.853
4,0.9499999999999998,1.0,0.9800000000000001,1.0,1.0
5,0.959,0.9800000000000001,0.9720000000000001,0.97,0.9719999999999999
6,0.8880000000000001,0.9700000000000001,0.9630000000000001,0.9700000000000001,0.9700000000000001
7,0.8699999999999999,1.0,1.0,1.0,1.0
8,0.9700000000000001,0.99,0.99,0.99,0.99
9,0.7399999999999999,0.9499999999999998,0.9289999999999999,0.9339999999999999,0.931
