epoch,loss,accuracy
62,63,0.6047855615615845,0.798911369004827
63,64,0.606916606426239,0.7886412652767792
64,65,0.6103320717811584,0.783403512375475
65,66,0.6014112234115601,0.8038410187942898
66,67,0.5834539532661438,0.8176029577898737
67,68,0.5780985355377197,0.8214028961692513
68,69,0.5031545162200928,0.8184245660881175
69,70,0.5599818825721741,0.818321865050837
70,71,0.5267754793167114,0.8198623806100441
71,72,0.5122811198234558,0.8284892677416041
72,73,0.5229589939117432,0.8265379480332752
73,74,0.4483422040939331,0.8371161548731643
74,75,0.4641752541065216,0.8407106911779809
75,76,0.4610776901245117,0.8359864434630789
76,77,0.43465954065322876,0.8456403409674438
77,78,0.3975212872028351,0.8499537845332238
78,79,0.3954680562019348,0.8554996405463695
79,80,0.3845541775226593,0.8588887747766253
80,81,0.4081678092479706,0.8561158467700524
81,82,0.39175790548324585,0.8686453733182705
82,83,0.36432668566703796,0.8679264660573072
83,84,0.3260786533355713,0.8660778473862586
84,85,0.3469139337539673,0.8737804251822944
85,86,0.32509392499923706,0.8668994556845024
86,87,0.34582722187042236,0.8817911060901715
87,88,0.27622687816619873,0.8764506521515867
88,89,0.3007143437862396,0.8829208175002567
89,90,0.28589513897895813,0.8807640957173667
90,91,0.29880133271217346,0.8817911060901715
91,92,0.23485952615737915,0.8861045496559515
92,93,0.2607092261314392,0.8902125911471706
93,94,0.22348901629447937,0.8871315600287563
94,95,0.2214115858078003,0.890520694259012
95,96,0.24047164618968964,0.8846667351340248
96,97,0.1992347240447998,0.8874396631405977
97,98,0.215122252702713,0.8829208175002567
98,99,0.2277323603630066,0.8901098901098901
99,100,0.18327711522579193,0.8919585087809387
100,101,0.19273266196250916,0.8914450035945363
101,102,0.2099641114473343,0.8779911677107939
102,103,0.21073025465011597,0.8962719523467187
103,104,0.18126335740089417,0.8990448803532916
104,105,0.17291109263896942,0.8961692513094383
105,106,0.17431984841823578,0.8939098284892677
106,107,0.17890828847885132,0.8937044264147068
107,108,0.1787976175546646,0.9088014788949368
108,109,0.15649577975273132,0.8944233336756702
109,110,0.1809171438217163,0.8951422409366334
110,111,0.17600131034851074,0.9076717674848516
111,112,0.17987269163131714,0.9072609633357297
112,113,0.1643250733613968,0.9053096436274006
113,114,0.1904970109462738,0.9095203861559001
114,115,0.14548447728157043,0.9035637259936325
115,116,0.13317246735095978,0.8992502824278525
116,117,0.14988629519939423,0.8979151689432063
117,118,0.14483308792114258,0.9072609633357297
118,119,0.13995379209518433,0.9132176234979973
119,120,0.13875028491020203,0.9073636643730102
120,121,0.1400909274816513,0.9141419328335216
121,122,0.13146954774856567,0.9080825716339735
122,123,0.1148664653301239,0.9067474581493273
123,124,0.14760422706604004,0.9086987778576564
124,125,0.12349501252174377,0.9130122214234364
125,126,0.1122608408331871,0.9123960151997536
126,127,0.10832841694355011,0.9164013556536921
127,128,0.12975731492042542,0.9135257266098388
128,129,0.1323772668838501,0.9169148608400944
129,130,0.10714530944824219,0.9139365307589606
130,131,0.10946090519428253,0.9149635411317655
131,132,0.11127911508083344,0.9073636643730102
132,133,0.08879221975803375,0.9083906747458149
133,134,0.1190086156129837,0.9109582006778268
134,135,0.1168128103017807,0.9123960151997536
135,136,0.09744666516780853,0.9085960768203759
136,137,0.10051542520523071,0.9054123446646811
137,138,0.11526352912187576,0.9167094587655336
138,139,0.11702866852283478,0.9172229639519359
139,140,0.08639846742153168,0.9158878504672897
140,141,0.0911632776260376,0.9181472732874602
141,142,0.10390353202819824,0.9121906131251926
142,143,0.08507632464170456,0.9135257266098388
143,144,0.0746840238571167,0.9104446954914245
144,145,0.07467052340507507,0.910547396528705
145,146,0.07999470829963684,0.9121906131251926
146,147,0.09437273442745209,0.9173256649892164
147,148,0.07711969316005707,0.9157851494300092
148,149,0.07498049736022949,0.9162986546164116
149,150,0.07807973772287369,0.9164013556536921
150,151,0.07003788650035858,0.9180445722501798
151,152,0.06594221293926239,0.9180445722501798
152,153,0.06959791481494904,0.9194823867721064
153,154,0.07975021749734879,0.9161959535791312
154,155,0.07996692508459091,0.9214337064804354
155,156,0.060659557580947876,0.9173256649892164
156,157,0.06431780755519867,0.9195850878093869
157,158,0.07033348828554153,0.9203039950703502
158,159,0.06649967283010483,0.9216391085549964
159,160,0.07054808735847473,0.9219472116668378
160,161,0.07048392295837402,0.9180445722501798
161,162,0.06553231179714203,0.9147581390572045
162,163,0.0885833203792572,0.9161959535791312
163,164,0.06274747103452682,0.9141419328335216
164,165,0.07569543272256851,0.9150662421690459
165,166,0.060869038105010986,0.919174283660265
166,167,0.06303317099809647,0.9181472732874602
167,168,0.08288108557462692,0.9287254801273492
168,169,0.07089800387620926,0.9309849029475198
169,170,0.06374098360538483,0.9238985313751669
170,171,0.08235152065753937,0.9169148608400944
171,172,0.07299602031707764,0.9184553763993016
172,173,0.06831740587949753,0.9196877888466674
173,174,0.059118472039699554,0.9214337064804354
174,175,0.06147079914808273,0.9172229639519359
175,176,0.06506279110908508,0.9274930676799835
176,177,0.057936206459999084,0.9294443873883126
177,178,0.06226507946848869,0.9262606552326178
178,179,0.05206715688109398,0.9249255417479717
179,180,0.052786462008953094,0.9178391701756188
180,181,0.06868691742420197,0.9183526753620211
181,182,0.059390611946582794,0.9181472732874602
182,183,0.07939718663692474,0.9190715826229845
183,184,0.05520681291818619,0.936633459997946
184,185,0.08185437321662903,0.9307795008729588
185,186,0.05285168066620827,0.9250282427852521
186,187,0.07852907478809357,0.9293416863510321
187,188,0.05113028734922409,0.9171202629146554
188,189,0.05814594775438309,0.9202012940330697
189,190,0.06166471540927887,0.9256444490089349
190,191,0.05364914610981941,0.9229742220396426
191,192,0.05369774252176285,0.9256444490089349
192,193,0.04259695112705231,0.932114614357605
193,194,0.04482800513505936,0.9300605936119954
194,195,0.06665246188640594,0.9287254801273492
195,196,0.04980425536632538,0.9253363458970936
196,197,0.04348687827587128,0.9226661189278011
197,198,0.05450368672609329,0.9284173770155079
198,199,0.05013423413038254,0.9322173153948855
199,200,0.045076318085193634,0.9345794392523364
200,201,0.0543217808008194,0.9290335832391907
