epoch,loss,accuracy
116,117,1.034137487411499,0.70904796138441
117,118,1.0484983921051025,0.7124370956146657
118,119,1.0535221099853516,0.7134641059874705
119,120,0.9979205131530762,0.7134641059874705
120,121,1.08882737159729,0.7142857142857143
121,122,1.0310531854629517,0.7179829516278114
122,123,1.062824010848999,0.7179829516278114
123,124,1.052304744720459,0.7222963951935915
124,125,0.967825174331665,0.7222963951935915
125,126,0.9985121488571167,0.7214747868953476
126,127,1.0142256021499634,0.7232207045291158
127,128,1.0057799816131592,0.7238369107527987
128,129,1.0068405866622925,0.7238369107527987
129,130,0.981317937374115,0.7238369107527987
130,131,0.9864037036895752,0.7238369107527987
131,132,0.9931854605674744,0.7276368491321762
132,133,0.9374090433120728,0.7276368491321762
133,134,0.9863474369049072,0.7318475916606758
134,135,0.9897645711898804,0.7280476532812982
135,136,0.9886585474014282,0.7280476532812982
136,137,0.9670548439025879,0.7280476532812982
137,138,0.9782925844192505,0.7268152408339325
138,139,0.9601675271987915,0.7268152408339325
139,140,0.9944002628326416,0.7215774879326281
140,141,0.9515462517738342,0.7215774879326281
141,142,0.9208294749259949,0.7215774879326281
142,143,0.9808230400085449,0.7215774879326281
143,144,0.9343831539154053,0.726917941871213
144,145,0.957758367061615,0.7357502310773338
145,146,0.9706822633743286,0.7357502310773338
146,147,0.945121169090271,0.7357502310773338
147,148,0.9043100476264954,0.7357502310773338
148,149,0.9275407791137695,0.7322583958097977
149,150,0.9250645041465759,0.7322583958097977
150,151,0.9612131714820862,0.7347232207045291
151,152,0.9002126455307007,0.730820581287871
152,153,0.9131991267204285,0.7336962103317244
153,154,0.9425429701805115,0.7389339632330286
154,155,0.8964555859565735,0.7389339632330286
155,156,0.9078969955444336,0.7389339632330286
156,157,0.9236918687820435,0.7387285611584677
157,158,0.9263317584991455,0.7387285611584677
158,159,0.8969696760177612,0.7387285611584677
159,160,0.8569248914718628,0.7411933860531992
160,161,0.860325813293457,0.7411933860531992
161,162,0.9111459255218506,0.7500256752593201
162,163,0.8922310471534729,0.7537229126014173
163,164,0.9067668914794922,0.7522850980794906
164,165,0.8779714703559875,0.7557769333470268
165,166,0.9181458353996277,0.7610146862483311
166,167,0.8603232502937317,0.7610146862483311
167,168,0.8794228434562683,0.7613227893601725
168,169,0.8833959698677063,0.7606038820992091
169,170,0.9124333262443542,0.7622470986956968
170,171,0.8975046277046204,0.7597822738009654
171,172,0.8294505476951599,0.7638903152921844
172,173,0.8653551936149597,0.7638903152921844
173,174,0.832457423210144,0.7638903152921844
174,175,0.8562586903572083,0.7638903152921844
175,176,0.8750439882278442,0.7638903152921844
176,177,0.8464749455451965,0.7687172640443668
177,178,0.8502247929573059,0.7744685221320735
178,179,0.8567060232162476,0.7655335318886721
179,180,0.8255168795585632,0.7683064598952449
180,181,0.8533778190612793,0.7683064598952449
181,182,0.8192306160926819,0.7683064598952449
182,183,0.8223500847816467,0.7684091609325254
183,184,0.8040536642074585,0.7684091609325254
184,185,0.8251404762268066,0.7684091609325254
185,186,0.8282517790794373,0.7684091609325254
186,187,0.8217598795890808,0.7684091609325254
187,188,0.8973555564880371,0.7684091609325254
188,189,0.8055669665336609,0.7742631200575126
189,190,0.8003983497619629,0.7742631200575126
190,191,0.8173569440841675,0.7742631200575126
191,192,0.8184341788291931,0.7740577179829516
192,193,0.8451705574989319,0.7740577179829516
193,194,0.8007515072822571,0.7815548937044264
194,195,0.7910237312316895,0.7815548937044264
195,196,0.8189312815666199,0.7760090376912807
196,197,0.8245930075645447,0.7821710999281093
197,198,0.8243674635887146,0.7837116154873164
198,199,0.8277620673179626,0.790079079798706
199,200,0.7788885235786438,0.790079079798706
200,201,0.8058023452758789,0.791824997432474
